Id,SalePrice
1705,214897.58
1706,470851.18
1707,213828.49
1708,201511.72
1709,248105.42
1710,213714.38
1711,274871.31
1712,237042.18
1713,289684.06
1714,213912.5
1715,204313.2
1716,180595.42
1717,158815.12
1718,135247.5
1719,204141.85
1720,244862.73
1721,156931.82
1722,124167.6
1723,153997.29
1724,205361.03
1725,224150.7
1726,200836.5
1727,188681.18
1728,174214.86
1729,154760.74
1730,149818.49
1731,122328.33
1732,137546.3
1733,128284.1
1734,131513.5
1735,136075.58
1736,116841.33
1737,383708.12
1738,215894.75
1739,349354.95
1740,226102.75
1741,187615.77
1742,170966.68
1743,178828.2
1744,301068.22
1745,217808.16
1746,257121.02
1747,209169.79
1748,216360.08
1749,167565.9
1750,144660.46
1751,213747.1
1752,125320.5
1753,153287.78
1754,198193.88
1755,169334.09
1756,119378.82
1757,122732.66
1758,173849.28
1759,169458.96
1760,162802.0
1761,146825.37
1762,187615.43
1763,168652.82
1764,121387.91
1765,223782.29
1766,169760.78
1767,204031.14
1768,151353.81
1769,156546.87
1770,140672.5
1771,141951.45
1772,152483.08
1773,136769.18
1774,154396.12
1775,132655.75
1776,130080.0
1777,123442.0
1778,137285.75
1779,122743.25
1780,170094.28
1781,138530.5
1782,107001.5
1783,137727.75
1784,103579.83
1785,117682.75
1786,174384.64
1787,173267.05
1788,68062.84
1789,99828.77
1790,104545.0
1791,197814.26
1792,152669.5
1793,140185.5
1794,139105.7
1795,139037.05
1796,126646.82
1797,112709.54
1798,125291.08
1799,120057.83
1800,127703.83
1801,130093.55
1802,142966.83
1803,153295.0
1804,141200.2
1805,134023.0
1806,107643.66
1807,138048.72
1808,119694.52
1809,126028.0
1810,150831.0
1811,149972.52
1812,119432.38
1813,121231.25
1814,105896.33
1815,67570.1
1816,103657.96
1817,157004.45
1818,146546.18
1819,113816.34
1820,87895.11
1821,139955.51
1822,151522.14
1823,64999.59
1824,131505.5
1825,139616.82
1826,107970.04
1827,108615.77
1828,136868.55
1829,127241.25
1830,148195.25
1831,140123.38
1832,122631.58
1833,146696.06
1834,130489.68
1835,150724.84
1836,128946.43
1837,102457.56
1838,131632.34
1839,88276.0
1840,162557.11
1841,148776.87
1842,93332.82
1843,139661.96
1844,136586.0
1845,144036.86
1846,156027.83
1847,177681.74
1848,71177.61
1849,113668.4
1850,133051.08
1851,155632.34
1852,129081.51
1853,133182.45
1854,154903.84
1855,152712.37
1856,221350.4
1857,219698.55
1858,141160.34
1859,119472.33
1860,156256.5
1861,118685.17
1862,305273.01
1863,302393.29
1864,302393.29
1865,307471.58
1866,312725.37
1867,238029.8
1868,294633.44
1869,199493.92
1870,224209.63
1871,261307.5
1872,170578.31
1873,223411.17
1874,136578.0
1875,189984.5
1876,193873.78
1877,222789.7
1878,211174.02
1879,134124.0
1880,134084.6
1881,259027.65
1882,252174.43
1883,200158.0
1884,218636.43
1885,244656.03
1886,295211.42
1887,208185.33
1888,266619.46
1889,160909.22
1890,132917.58
1891,140759.0
1892,112287.46
1893,137224.25
1894,132238.26
1895,148843.68
1896,125477.83
1897,121906.83
1898,104883.0
1899,138207.59
1900,116298.05
1901,176140.14
1902,153930.59
1903,177601.1
1904,143099.09
1905,172388.0
1906,169239.74
1907,233647.12
1908,113172.0
1909,135589.83
1910,127693.5
1911,193510.78
1912,265137.97
1913,161282.73
1914,64389.74
1915,340829.09
1916,76874.9
1917,248938.29
1918,135781.0
1919,156485.57
1920,172739.14
1921,397588.23
1922,322795.94
1923,195421.2
1924,213338.14
1925,230389.27
1926,374278.26
1927,139394.5
1928,142512.59
1929,126608.66
1930,125293.5
1931,140381.1
1932,134100.33
1933,190740.15
1934,175313.0
1935,177113.03
1936,187311.5
1937,182509.0
1938,183234.73
1939,237674.77
1940,190606.78
1941,175928.0
1942,185896.67
1943,191412.53
1944,330613.39
1945,365671.45
1946,171847.28
1947,285132.4
1948,183017.0
1949,248371.47
1950,178396.57
1951,257551.61
1952,233216.17
1953,165475.4
1954,186138.82
1955,133323.6
1956,361730.96
1957,162230.69
1958,313081.2
1959,152161.5
1960,117771.32
1961,124464.68
1962,93962.0
1963,107415.0
1964,111519.83
1965,157202.4
1966,138326.77
1967,280227.73
1968,444455.62
1969,374865.23
1970,417044.85
1971,424346.51
1972,352775.37
1973,262815.35
1974,329946.21
1975,481297.26
1976,272371.47
1977,361689.41
1978,387489.74
1979,311502.49
1980,194919.17
1981,324376.93
1982,217538.81
1983,203879.9
1984,168956.7
1985,226889.17
1986,220056.94
1987,172996.32
1988,180655.55
1989,191736.84
1990,218973.15
1991,211252.47
1992,214128.77
1993,171182.2
1994,245324.97
1995,180064.5
1996,259710.77
1997,313352.66
1998,350280.36
1999,249822.9
2000,303030.74
2001,270380.73
2002,264129.25
2003,252720.41
2004,265693.5
2005,214423.17
2006,208444.22
2007,244232.75
2008,196947.03
2009,202375.25
2010,190162.95
2011,143889.0
2012,170072.04
2013,185156.5
2014,194545.75
2015,192313.7
2016,205416.06
2017,203065.1
2018,125180.5
2019,132081.68
2020,112290.5
2021,118475.0
2022,177309.82
2023,160981.38
2024,265051.7
2025,297926.92
2026,184868.55
2027,151780.66
2028,150817.85
2029,173966.0
2030,266229.04
2031,209643.0
2032,250489.46
2033,251964.92
2034,162668.12
2035,197296.04
2036,182982.35
2037,186568.35
2038,250466.71
2039,190611.08
2040,376784.38
2041,278070.56
2042,206300.2
2043,165197.0
2044,173846.0
2045,194802.54
2046,139231.32
2047,161055.64
2048,136613.5
2049,138603.63
2050,177544.78
2051,107601.5
2052,142490.8
2053,142318.5
2054,87426.36
2055,198363.68
2056,130656.75
2057,129736.0
2058,249662.89
2059,144352.09
2060,165546.0
2061,175146.0
2062,143075.0
2063,117534.58
2064,143181.37
2065,116457.1
2066,179538.32
2067,136912.17
2068,168718.63
2069,84202.54
2070,110159.0
2071,108061.46
2072,134965.79
2073,139906.6
2074,161154.0
2075,142223.34
2076,125210.81
2077,155174.34
2078,131162.83
2079,133894.25
2080,112721.46
2081,122243.0
2082,139814.11
2083,153037.0
2084,112404.58
2085,135663.0
2086,101608.8
2087,120878.26
2088,103771.17
2089,95229.51
2090,133669.24
2091,131692.87
2092,139437.03
2093,142926.16
2094,103337.0
2095,145497.82
2096,84931.15
2097,95489.5
2098,154938.92
2099,69198.2
2100,126148.49
2101,125297.53
2102,131152.62
2103,104954.0
2104,132447.82
2105,143949.0
2106,85223.0
2107,192131.08
2108,116608.96
2109,114474.92
2110,137117.31
2111,146256.1
2112,141061.32
2113,115576.26
2114,103795.5
2115,145831.0
2116,115736.5
2117,145492.02
2118,122296.25
2119,102483.2
2120,110160.1
2121,116038.97
2122,110429.33
2123,83827.61
2124,158146.5
2125,150571.35
2126,159358.46
2127,146930.08
2128,133378.78
2129,110064.0
2130,149540.36
2131,154263.85
2132,114109.06
2133,117502.8
2134,121342.12
2135,103121.04
2136,89953.47
2137,116325.84
2138,141949.1
2139,148883.33
2140,132982.0
2141,138423.0
2142,133839.67
2143,144152.56
2144,138356.63
2145,135207.6
2146,149692.49
2147,173741.22
2148,159566.71
2149,193485.68
2150,191881.74
2151,100468.26
2152,183043.66
2153,167036.5
2154,97868.33
2155,129076.49
2156,258391.18
2157,238714.37
2158,241378.2
2159,223580.22
2160,162945.36
2161,248916.15
2162,427668.6
2163,340045.68
2164,248379.05
2165,177686.04
2166,143746.37
2167,196829.36
2168,208126.28
2169,193634.05
2170,219103.81
2171,147699.01
2172,135188.83
2173,157975.28
2174,245602.78
2175,285479.01
2176,334878.44
2177,256150.2
2178,209378.8
2179,146439.5
2180,261893.86
2181,199624.84
2182,228278.21
2183,191187.79
2184,138571.35
2185,134199.62
2186,137794.62
2187,145397.0
2188,147153.85
2189,227129.87
2190,84582.78
2191,88491.29
2192,94182.5
2193,94482.0
2194,97389.5
2195,117665.16
2196,111997.79
2197,109322.77
2198,143944.88
2199,157795.54
2200,130591.62
2201,131302.4
2202,165064.4
2203,167690.8
2204,178745.37
2205,119180.79
2206,133225.0
2207,184977.03
2208,214662.55
2209,230256.5
2210,123800.43
2211,114229.84
2212,109826.26
2213,103395.76
2214,168771.95
2215,104689.26
2216,151806.53
2217,68203.14
2218,85125.49
2219,68271.42
2220,86537.0
2221,340964.09
2222,283827.22
2223,324055.75
2224,230275.88
2225,146357.28
2226,190122.28
2227,223429.8
2228,272538.33
2229,230155.91
2230,164978.03
2231,226421.2
2232,176867.87
2233,182135.97
2234,249297.5
2235,258232.76
2236,261903.44
2237,356839.71
2238,208097.77
2239,118837.35
2240,159123.0
2241,195551.3
2242,142437.93
2243,136447.64
2244,94804.5
2245,95665.26
2246,143595.25
2247,90390.54
2248,123424.16
2249,124273.5
2250,137816.0
2251,153155.61
2252,175411.28
2253,147501.86
2254,177976.4
2255,186786.0
2256,180906.05
2257,194551.2
2258,162538.15
2259,178147.0
2260,151290.0
2261,173951.25
2262,203971.86
2263,342180.9
2264,398483.56
2265,204855.39
2266,267101.36
2267,306745.6
2268,378433.15
2269,155336.85
2270,177712.7
2271,212392.47
2272,202833.17
2273,163504.5
2274,171333.5
2275,166425.0
2276,175431.27
2277,186847.06
2278,147893.85
2279,118421.78
2280,119511.54
2281,189646.32
2282,197054.71
2283,94595.5
2284,111111.84
2285,134784.0
2286,130295.0
2287,340556.61
2288,274233.16
2289,378274.21
2290,422236.37
2291,320479.89
2292,409507.86
2293,471339.46
2294,419878.09
2295,449294.99
2296,267731.39
2297,330794.94
2298,323993.99
2299,416555.22
2300,321983.75
2301,296922.66
2302,249915.75
2303,225476.59
2304,249915.74
2305,200283.2
2306,203702.74
2307,195688.6
2308,217369.32
2309,271556.49
2310,210955.53
2311,203935.71
2312,166525.89
2313,176620.4
2314,177786.27
2315,175737.02
2316,225987.13
2317,173090.43
2318,176403.82
2319,174944.75
2320,178138.95
2321,231355.24
2322,172107.79
2323,164546.88
2324,160818.36
2325,212129.0
2326,160669.0
2327,213435.1
2328,224205.98
2329,182219.0
2330,176868.5
2331,352530.3
2332,398215.66
2333,303711.07
2334,282248.37
2335,264883.16
2336,326719.64
2337,203254.99
2338,263876.99
2339,219532.16
2340,387131.81
2341,219003.85
2342,226374.3
2343,211666.39
2344,243887.49
2345,245777.43
2346,211044.36
2347,199949.88
2348,224423.7
2349,179212.5
2350,297711.8
2351,250151.17
2352,236059.33
2353,296073.52
2354,126600.5
2355,142094.49
2356,157063.62
2357,200916.6
2358,205685.9
2359,125270.58
2360,119226.5
2361,137111.37
2362,274910.11
2363,138091.5
2364,149372.75
2365,208192.04
2366,173075.86
2367,224587.73
2368,207906.5
2369,220864.77
2370,171051.5
2371,173790.35
2372,208449.4
2373,258878.16
2374,270996.24
2375,227578.35
2376,266890.73
2377,314086.36
2378,136954.32
2379,210063.56
2380,145922.25
2381,167967.59
2382,186000.25
2383,192986.92
2384,235488.12
2385,153384.32
2386,141388.0
2387,134375.75
2388,151838.27
2389,133675.15
2390,143841.5
2391,137816.3
2392,114607.18
2393,158468.9
2394,147444.5
2395,193878.78
2396,144549.5
2397,203676.0
2398,128546.5
2399,61660.61
2400,63251.26
2401,108732.09
2402,139234.25
2403,132882.71
2404,148647.5
2405,162604.87
2406,136502.5
2407,128368.32
2408,136385.3
2409,138296.0
2410,158659.17
2411,124304.0
2412,141160.0
2413,145990.25
2414,129808.05
2415,135877.58
2416,133446.5
2417,130210.25
2418,123951.0
2419,143656.96
2420,130114.1
2421,149382.5
2422,120422.91
2423,145797.88
2424,143024.0
2425,318178.93
2426,136709.18
2427,150814.63
2428,156460.68
2429,117381.5
2430,132108.5
2431,124174.0
2432,135023.75
2433,149197.5
2434,137029.5
2435,154417.5
2436,104703.5
2437,111484.56
2438,123977.16
2439,117361.75
2440,124577.08
2441,97840.96
2442,99955.1
2443,118594.5
2444,128322.32
2445,80579.11
2446,151082.51
2447,185309.15
2448,152190.36
2449,118215.82
2450,161620.22
2451,126611.83
2452,198537.64
2453,100558.5
2454,115811.26
2455,100203.77
2456,140329.92
2457,113910.04
2458,109575.84
2459,117749.58
2460,136449.28
2461,122491.66
2462,130588.34
2463,125156.5
2464,152984.77
2465,138783.07
2466,120544.24
2467,112926.52
2468,86733.62
2469,87156.63
2470,184634.8
2471,176742.0
2472,178248.28
2473,119406.52
2474,124448.14
2475,204964.48
2476,101973.08
2477,131310.5
2478,163505.19
2479,124280.5
2480,135690.43
2481,129684.75
2482,135205.0
2483,117665.5
2484,125281.75
2485,127142.5
2486,154928.68
2487,192088.69
2488,124935.29
2489,146084.15
2490,153540.59
2491,85568.79
2492,182363.28
2493,139334.5
2494,171333.64
2495,96868.78
2496,222505.31
2497,147535.0
2498,118422.33
2499,88028.5
2500,127077.83
2501,140780.99
2502,145008.16
2503,104181.93
2504,186195.14
2505,227333.05
2506,251096.92
2507,328187.31
2508,250352.48
2509,225397.38
2510,213799.73
2511,188211.58
2512,214613.5
2513,218762.93
2514,221940.2
2515,147296.0
2516,156311.8
2517,132484.02
2518,145706.5
2519,225659.18
2520,208474.85
2521,199207.0
2522,217370.56
2523,135883.81
2524,138929.09
2525,142968.1
2526,140030.56
2527,118248.83
2528,127766.01
2529,128339.6
2530,114315.0
2531,274296.58
2532,231772.37
2533,202014.5
2534,226822.78
2535,279227.81
2536,234024.3
2537,207031.0
2538,180107.75
2539,181463.81
2540,183079.1
2541,176811.25
2542,178044.4
2543,130024.1
2544,129945.18
2545,134025.79
2546,146185.0
2547,137113.95
2548,153319.57
2549,156347.35
2550,448643.52
2551,144860.26
2552,120094.33
2553,86400.5
2554,126261.24
2555,109477.25
2556,112657.65
2557,116798.71
2558,163543.62
2559,154469.92
2560,125226.75
2561,100872.5
2562,137110.58
2563,146459.49
2564,174627.9
2565,124835.34
2566,155949.0
2567,135518.64
2568,192831.5
2569,193160.0
2570,121652.26
2571,196911.43
2572,138097.7
2573,204617.28
2574,281467.88
2575,130754.0
2576,133532.73
2577,169665.43
2578,93419.06
2579,92184.76
2580,133008.5
2581,129715.4
2582,124006.3
2583,287242.86
2584,161293.87
2585,228340.92
2586,206644.8
2587,183513.9
2588,127079.33
2589,145154.8
2590,241905.4
2591,215483.8
2592,219286.34
2593,259012.03
2594,166447.75
2595,200968.84
2596,340799.05
2597,213470.81
2598,270944.62
2599,299049.29
2600,255339.1
2601,130346.33
2602,88852.0
2603,96600.0
2604,88223.5
2605,84012.71
2606,146740.1
2607,176796.29
2608,201750.36
2609,173812.15
2610,112189.66
2611,168534.16
2612,151448.87
2613,130197.0
2614,122603.57
2615,159383.5
2616,140122.5
2617,199051.47
2618,174866.87
2619,198966.5
2620,182072.0
2621,183729.27
2622,183189.2
2623,239807.17
2624,298434.18
2625,301770.45
2626,164304.5
2627,158766.33
2628,424604.72
2629,484077.58
2630,317065.97
2631,459306.74
2632,429192.23
2633,278869.66
2634,380226.17
2635,152059.0
2636,187204.25
2637,166830.37
2638,249774.35
2639,177764.58
2640,151065.5
2641,111950.01
2642,232889.09
2643,107568.08
2644,130046.5
2645,95151.5
2646,93734.5
2647,97576.0
2648,141047.25
2649,134287.81
2650,127978.25
2651,155757.32
2652,420252.28
2653,234099.53
2654,266592.64
2655,372017.97
2656,301569.56
2657,296267.02
2658,273384.67
2659,295123.16
2660,331180.09
2661,324383.31
2662,356721.89
2663,279669.54
2664,268259.19
2665,300303.82
2666,258330.86
2667,170909.2
2668,174343.55
2669,177927.41
2670,290071.8
2671,177240.56
2672,182538.78
2673,226008.98
2674,220481.07
2675,161393.25
2676,190798.7
2677,185111.73
2678,266164.71
2679,276481.23
2680,266876.01
2681,406013.45
2682,346895.9
2683,489594.51
2684,310235.59
2685,362270.57
2686,252158.68
2687,304514.91
2688,216214.31
2689,201609.01
2690,452401.93
2691,204152.65
2692,125943.59
2693,194258.37
2694,122688.8
2695,194343.5
2696,184750.75
2697,189658.2
2698,199327.4
2699,188879.47
2700,178051.36
2701,152025.83
2702,121365.76
2703,128998.12
2704,140233.0
2705,128237.41
2706,118844.08
2707,128487.43
2708,136053.5
2709,102873.5
2710,126335.19
2711,283652.33
2712,398457.53
2713,163882.75
2714,150460.66
2715,172921.6
2716,142709.06
2717,184360.45
2718,219148.48
2719,161320.87
2720,159514.9
2721,143470.5
2722,174538.66
2723,144893.5
2724,131990.5
2725,138999.0
2726,145997.0
2727,161595.34
2728,171293.82
2729,162562.9
2730,147001.25
2731,125123.5
2732,121686.38
2733,157112.0
2734,143501.0
2735,137668.75
2736,146397.74
2737,123431.58
2738,136526.58
2739,160521.09
2740,132209.5
2741,154427.0
2742,154010.0
2743,148602.0
2744,147583.0
2745,138269.3
2746,134097.5
2747,156954.6
2748,128480.04
2749,132602.5
2750,135848.5
2751,129901.75
2752,238373.8
2753,149508.5
2754,268883.69
2755,127807.9
2756,106688.21
2757,86319.29
2758,93451.11
2759,156507.53
2760,166234.47
2761,146614.0
2762,141792.75
2763,179428.0
2764,169175.92
2765,242650.1
2766,159669.34
2767,91088.64
2768,127426.33
2769,142471.05
2770,141771.27
2771,120706.0
2772,120169.5
2773,205295.75
2774,142048.52
2775,139938.82
2776,143030.25
2777,148848.76
2778,81043.51
2779,194960.04
2780,100371.72
2781,102251.26
2782,107762.36
2783,116068.01
2784,133842.3
2785,159138.35
2786,93347.0
2787,114417.91
2788,98448.3
2789,164276.75
2790,80413.46
2791,120772.08
2792,74319.16
2793,160543.59
2794,115630.27
2795,114693.54
2796,98786.75
2797,204617.34
2798,135043.7
2799,116212.25
2800,72150.19
2801,113124.26
2802,144062.84
2803,167398.6
2804,147735.19
2805,91084.61
2806,100000.9
2807,126232.83
2808,146550.5
2809,133587.18
2810,139405.8
2811,164074.01
2812,144974.32
2813,172806.2
2814,166530.64
2815,92083.0
2816,247059.8
2817,135739.75
2818,141192.1
2819,178155.38
2820,132078.5
2821,104491.33
2822,176295.42
2823,258056.8
2824,180043.0
2825,154282.64
2826,133248.18
2827,145796.84
2828,257433.99
2829,217674.24
2830,240812.55
2831,192709.37
2832,257807.96
2833,285027.82
2834,219010.89
2835,211791.29
2836,193626.19
2837,166007.03
2838,148128.02
2839,180139.25
2840,188457.28
2841,203057.9
2842,219776.58
2843,144554.04
2844,156629.23
2845,124196.0
2846,213404.6
2847,195122.5
2848,197367.93
2849,211437.88
2850,286784.4
2851,237528.67
2852,243625.09
2853,237557.03
2854,140691.0
2855,203241.84
2856,212559.69
2857,190626.64
2858,201335.37
2859,158395.16
2860,119390.5
2861,148036.09
2862,192708.4
2863,112736.0
2864,257881.3
2865,140060.04
2866,132427.4
2867,105576.04
2868,121588.32
2869,136179.74
2870,160293.13
2871,105133.54
2872,70127.37
2873,101200.54
2874,145518.5
2875,112514.71
2876,153467.39
2877,144867.86
2878,163222.92
2879,147545.68
2880,100311.0
2881,165785.74
2882,172790.61
2883,194292.58
2884,177263.54
2885,177268.37
2886,206334.66
2887,92186.9
2888,131484.06
2889,63647.9
2890,98320.22
2891,138165.94
2892,62322.13
2893,90563.42
2894,65916.24
2895,322218.11
2896,296740.0
2897,200521.5
2898,141499.06
2899,219341.67
2900,158419.37
2901,210391.74
2902,198045.72
2903,359717.26
2904,345869.23
2905,134785.03
2906,210420.13
2907,114950.0
2908,125461.02
2909,157176.0
2910,85777.0
2911,88310.0
2912,154881.86
2913,89672.0
2914,86859.5
2915,83599.5
2916,88730.71
2917,148917.14
2918,107106.0
2919,225450.05
